"user_id";"total_checkins";"active_days";"first_checkin";"last_checkin";"avg_training_duratation";"avg_calories_burned";"workout_type_count";"total_checkins_post_signup";"first_checkin_post_signup";"last_checkin_post_signup";"days_since_last_checkin";"churned"
"user_253";18;16;"2025-02-13 00:40:29";"2025-12-03 12:07:47";100.2222;810.8333;1;18;"2025-02-13 00:40:29";"2025-12-03 12:07:47";27;1
"user_2530";16;16;"2025-03-17 01:04:06";"2025-11-12 23:53:49";91.125;680.375;1;16;"2025-03-17 01:04:06";"2025-11-12 23:53:49";48;1
"user_2531";29;26;"2025-02-06 07:52:26";"2025-12-06 15:14:45";84.7241;651.7241;2;29;"2025-02-06 07:52:26";"2025-12-06 15:14:45";24;1
"user_2532";20;20;"2025-03-28 05:33:44";"2025-12-24 16:38:41";93.2;761.85;1;20;"2025-03-28 05:33:44";"2025-12-24 16:38:41";6;0
"user_2533";108;91;"2025-02-01 01:29:12";"2025-12-27 12:37:04";90.0833;727.1759;1;108;"2025-02-01 01:29:12";"2025-12-27 12:37:04";3;0
"user_2534";64;55;"2025-02-07 11:58:13";"2025-08-20 18:45:43";87.2344;694.6563;2;64;"2025-02-07 11:58:13";"2025-08-20 18:45:43";132;1
"user_2535";28;27;"2025-03-02 00:23:45";"2025-12-19 20:25:24";85.9286;708.6071;2;28;"2025-03-02 00:23:45";"2025-12-19 20:25:24";11;0
"user_2536";16;15;"2025-01-24 06:12:47";"2025-10-08 23:41:46";85.125;713.5;1;16;"2025-01-24 06:12:47";"2025-10-08 23:41:46";83;1
"user_2537";20;19;"2025-01-10 17:41:01";"2025-12-04 09:26:09";83.75;682.85;2;20;"2025-01-10 17:41:01";"2025-12-04 09:26:09";26;1
"user_2538";76;64;"2025-02-21 17:09:43";"2025-09-27 22:41:36";88.5658;733.4605;2;76;"2025-02-21 17:09:43";"2025-09-27 22:41:36";94;1
"user_2539";19;19;"2025-01-21 16:02:58";"2025-12-01 01:08:00";91.3158;725.3684;1;19;"2025-01-21 16:02:58";"2025-12-01 01:08:00";29;1
"user_254";53;52;"2025-01-20 04:34:02";"2025-12-21 10:32:01";92.6038;760.0566;1;53;"2025-01-20 04:34:02";"2025-12-21 10:32:01";9;0
"user_2540";25;24;"2025-01-13 21:02:19";"2025-12-27 21:51:35";88.84;698.08;2;25;"2025-01-13 21:02:19";"2025-12-27 21:51:35";3;0
"user_2541";22;22;"2025-02-25 10:01:48";"2025-12-04 01:30:10";88.3182;737.4091;1;22;"2025-02-25 10:01:48";"2025-12-04 01:30:10";26;1
"user_2542";27;26;"2025-02-03 18:36:25";"2025-12-11 19:37:49";91.2222;720.8889;2;27;"2025-02-03 18:36:25";"2025-12-11 19:37:49";19;0
"user_2543";34;32;"2025-01-16 08:37:38";"2025-11-17 06:29:00";87.3235;701.7941;1;34;"2025-01-16 08:37:38";"2025-11-17 06:29:00";43;1
"user_2544";45;43;"2025-02-27 16:21:44";"2025-12-29 07:26:05";91.8222;746.7333;1;45;"2025-02-27 16:21:44";"2025-12-29 07:26:05";1;0
"user_2545";67;58;"2025-02-05 06:23:23";"2025-07-24 13:48:56";88.9552;709.5075;1;67;"2025-02-05 06:23:23";"2025-07-24 13:48:56";159;1
"user_2546";43;41;"2025-03-04 12:21:38";"2025-12-22 20:31:52";90.5349;754.6512;1;43;"2025-03-04 12:21:38";"2025-12-22 20:31:52";8;0
"user_2547";66;53;"2025-01-29 10:30:16";"2025-08-24 11:28:43";87.6667;703.8636;1;66;"2025-01-29 10:30:16";"2025-08-24 11:28:43";128;1
"user_2548";52;48;"2025-03-01 08:19:02";"2025-12-28 13:58:29";90.2308;731.0192;1;52;"2025-03-01 08:19:02";"2025-12-28 13:58:29";2;0
"user_2549";49;47;"2025-02-10 22:00:21";"2025-12-30 22:24:31";93.1837;768.4286;2;49;"2025-02-10 22:00:21";"2025-12-30 22:24:31";0;0
"user_255";71;59;"2025-01-16 01:22:37";"2025-06-25 21:23:31";89.7183;704.8451;2;71;"2025-01-16 01:22:37";"2025-06-25 21:23:31";188;1
"user_2550";72;56;"2025-01-12 12:31:19";"2025-08-24 13:27:45";90.8472;737.6806;1;72;"2025-01-12 12:31:19";"2025-08-24 13:27:45";128;1
"user_2551";56;52;"2025-01-18 04:23:28";"2025-12-25 23:00:05";89.125;718.8929;2;56;"2025-01-18 04:23:28";"2025-12-25 23:00:05";5;0
"user_2552";68;58;"2025-03-02 00:09:01";"2025-09-12 00:24:16";89.6765;732.1912;2;68;"2025-03-02 00:09:01";"2025-09-12 00:24:16";109;1
"user_2553";18;18;"2025-03-17 23:56:03";"2025-12-21 11:47:59";88.2778;698.8333;1;18;"2025-03-17 23:56:03";"2025-12-21 11:47:59";9;0
"user_2554";19;18;"2025-02-16 13:06:25";"2025-12-21 04:34:08";84.0526;671.1053;1;19;"2025-02-16 13:06:25";"2025-12-21 04:34:08";9;0
"user_2555";95;83;"2025-02-14 02:55:50";"2025-12-26 04:41:16";94.5789;748.5684;1;95;"2025-02-14 02:55:50";"2025-12-26 04:41:16";4;0
"user_2556";14;13;"2025-05-31 14:01:05";"2025-12-17 13:10:56";95.2143;759.0714;1;14;"2025-05-31 14:01:05";"2025-12-17 13:10:56";13;0
"user_2557";55;51;"2025-02-22 08:44:35";"2025-12-26 12:26:45";88.6;699.8182;2;55;"2025-02-22 08:44:35";"2025-12-26 12:26:45";4;0
"user_2558";95;82;"2025-02-10 00:30:45";"2025-10-03 06:49:27";88.2526;721.4842;1;95;"2025-02-10 00:30:45";"2025-10-03 06:49:27";88;1
"user_2559";65;54;"2025-01-10 06:55:02";"2025-06-12 01:48:28";87.8308;713.8462;1;65;"2025-01-10 06:55:02";"2025-06-12 01:48:28";201;1
"user_256";44;44;"2025-02-06 06:30:28";"2025-12-27 22:27:40";92.9318;728.2955;2;44;"2025-02-06 06:30:28";"2025-12-27 22:27:40";3;0
"user_2560";38;34;"2025-03-02 02:19:20";"2025-12-30 02:43:09";88.8947;693.1579;2;38;"2025-03-02 02:19:20";"2025-12-30 02:43:09";0;0
"user_2561";29;28;"2025-02-10 05:42:48";"2025-12-28 06:16:54";94.069;775.069;2;29;"2025-02-10 05:42:48";"2025-12-28 06:16:54";2;0
"user_2562";24;23;"2025-03-29 04:03:59";"2025-12-22 22:27:00";87.9167;714.75;1;24;"2025-03-29 04:03:59";"2025-12-22 22:27:00";8;0
"user_2563";64;54;"2025-01-16 05:29:17";"2025-07-04 02:54:58";91.3281;716.5781;2;64;"2025-01-16 05:29:17";"2025-07-04 02:54:58";179;1
"user_2564";89;81;"2025-02-25 11:32:07";"2025-11-19 21:59:13";87.8202;706.1124;1;89;"2025-02-25 11:32:07";"2025-11-19 21:59:13";41;1
"user_2565";47;45;"2025-03-26 14:41:50";"2025-12-22 04:20:30";94.0851;760.7872;1;47;"2025-03-26 14:41:50";"2025-12-22 04:20:30";8;0
"user_2566";84;68;"2025-02-05 05:34:25";"2025-09-23 11:23:48";86.7976;678.0357;1;84;"2025-02-05 05:34:25";"2025-09-23 11:23:48";98;1
"user_2567";79;73;"2025-01-26 23:16:19";"2025-10-01 17:26:57";88.3038;722.0506;2;79;"2025-01-26 23:16:19";"2025-10-01 17:26:57";90;1
"user_2568";82;68;"2025-01-25 00:59:05";"2025-08-28 08:45:45";90.9512;736.6951;2;82;"2025-01-25 00:59:05";"2025-08-28 08:45:45";124;1
"user_2569";22;20;"2025-03-13 13:16:31";"2025-12-20 18:03:58";80.1364;634.8636;2;22;"2025-03-13 13:16:31";"2025-12-20 18:03:58";10;0
"user_257";12;12;"2025-01-27 01:13:44";"2025-12-09 18:13:49";87.25;684.0833;2;12;"2025-01-27 01:13:44";"2025-12-09 18:13:49";21;0
"user_2570";11;11;"2025-01-23 00:13:39";"2025-12-29 20:38:10";81.9091;667.9091;2;11;"2025-01-23 00:13:39";"2025-12-29 20:38:10";1;0
"user_2571";40;37;"2025-01-10 04:18:48";"2025-12-24 12:30:14";91.325;739.35;1;40;"2025-01-10 04:18:48";"2025-12-24 12:30:14";6;0
"user_2572";14;14;"2025-02-18 17:57:28";"2025-12-15 06:03:06";82.5714;703.4286;2;14;"2025-02-18 17:57:28";"2025-12-15 06:03:06";15;0
"user_2573";44;42;"2025-02-04 01:55:22";"2025-12-29 08:44:36";91.5455;719.5227;2;44;"2025-02-04 01:55:22";"2025-12-29 08:44:36";1;0
"user_2574";41;39;"2025-02-03 06:27:15";"2025-12-29 15:14:10";80.1707;627.4878;1;41;"2025-02-03 06:27:15";"2025-12-29 15:14:10";1;0
"user_2575";74;65;"2025-02-19 17:15:38";"2025-10-02 22:27:46";90.0946;722.9189;2;74;"2025-02-19 17:15:38";"2025-10-02 22:27:46";89;1
"user_2576";53;49;"2025-02-01 10:37:08";"2025-12-24 14:28:18";86.283;683.9811;1;53;"2025-02-01 10:37:08";"2025-12-24 14:28:18";6;0
"user_2577";21;20;"2025-03-07 05:20:35";"2025-12-18 13:45:59";86.0;725.4762;2;21;"2025-03-07 05:20:35";"2025-12-18 13:45:59";12;0
"user_2578";59;50;"2025-02-12 08:46:48";"2025-12-25 20:23:48";95.7119;780.2712;1;59;"2025-02-12 08:46:48";"2025-12-25 20:23:48";5;0
"user_2579";53;51;"2025-01-24 00:13:37";"2025-12-24 12:36:23";87.5283;710.6038;1;53;"2025-01-24 00:13:37";"2025-12-24 12:36:23";6;0
"user_258";26;26;"2025-01-25 12:30:39";"2025-12-06 21:31:17";84.1154;655.8077;2;26;"2025-01-25 12:30:39";"2025-12-06 21:31:17";24;1
"user_2580";48;46;"2025-02-08 05:50:52";"2025-12-25 12:28:40";93.875;730.6667;1;48;"2025-02-08 05:50:52";"2025-12-25 12:28:40";5;0
"user_2581";100;85;"2025-02-11 11:02:56";"2025-12-30 12:52:19";87.78;705.95;2;100;"2025-02-11 11:02:56";"2025-12-30 12:52:19";0;0
"user_2582";17;17;"2025-01-18 13:05:21";"2025-12-17 11:51:37";85.2941;714.8235;1;17;"2025-01-18 13:05:21";"2025-12-17 11:51:37";13;0
"user_2583";59;53;"2025-02-08 00:12:13";"2025-12-23 19:41:38";91.5424;714.5932;2;59;"2025-02-08 00:12:13";"2025-12-23 19:41:38";7;0
"user_2584";58;54;"2025-01-29 05:40:07";"2025-12-13 15:43:37";86.8793;691.3793;1;58;"2025-01-29 05:40:07";"2025-12-13 15:43:37";17;0
"user_2585";42;39;"2025-02-16 20:45:10";"2025-12-22 11:37:15";89.8571;727.619;1;42;"2025-02-16 20:45:10";"2025-12-22 11:37:15";8;0
"user_2586";51;45;"2025-01-16 20:49:19";"2025-12-28 12:54:49";92.5686;732.0196;2;51;"2025-01-16 20:49:19";"2025-12-28 12:54:49";2;0
"user_2587";84;67;"2025-02-06 00:40:35";"2025-10-22 02:12:28";88.6786;721.5595;1;84;"2025-02-06 00:40:35";"2025-10-22 02:12:28";69;1
"user_2588";21;20;"2025-02-04 18:53:52";"2025-11-18 04:59:26";90.2381;745.3333;2;21;"2025-02-04 18:53:52";"2025-11-18 04:59:26";42;1
"user_2589";99;84;"2025-01-25 10:06:09";"2025-10-08 14:06:20";89.2222;715.0707;2;99;"2025-01-25 10:06:09";"2025-10-08 14:06:20";83;1
"user_259";56;54;"2025-01-02 09:13:14";"2025-12-30 16:07:23";79.3929;655.3571;2;56;"2025-01-02 09:13:14";"2025-12-30 16:07:23";0;0
"user_2590";26;26;"2025-03-10 12:19:13";"2025-12-27 09:14:54";88.4615;717.2692;2;26;"2025-03-10 12:19:13";"2025-12-27 09:14:54";3;0
"user_2591";33;32;"2025-02-05 22:18:36";"2025-12-23 14:16:06";90.8788;761.2424;1;33;"2025-02-05 22:18:36";"2025-12-23 14:16:06";7;0
"user_2592";35;34;"2025-02-21 03:32:13";"2025-12-26 20:31:14";85.0857;677.1429;1;35;"2025-02-21 03:32:13";"2025-12-26 20:31:14";4;0
"user_2593";44;41;"2025-01-15 05:56:11";"2025-12-02 06:03:43";86.2727;704.3409;1;44;"2025-01-15 05:56:11";"2025-12-02 06:03:43";28;1
"user_2594";50;49;"2025-01-27 13:47:10";"2025-12-16 10:51:23";89.18;723.28;1;50;"2025-01-27 13:47:10";"2025-12-16 10:51:23";14;0
"user_2595";66;59;"2025-01-28 09:14:30";"2025-08-14 23:42:44";93.7273;756.5606;2;66;"2025-01-28 09:14:30";"2025-08-14 23:42:44";138;1
"user_2596";19;19;"2025-01-25 18:00:57";"2025-12-02 14:57:40";86.5789;703.4737;2;19;"2025-01-25 18:00:57";"2025-12-02 14:57:40";28;1
"user_2597";80;71;"2025-03-04 21:38:22";"2025-12-10 18:34:39";87.075;712.0;1;80;"2025-03-04 21:38:22";"2025-12-10 18:34:39";20;0
"user_2598";47;44;"2025-01-27 21:40:14";"2025-12-30 21:22:43";85.5957;676.4043;2;47;"2025-01-27 21:40:14";"2025-12-30 21:22:43";0;0
"user_2599";60;52;"2025-02-14 17:03:16";"2025-09-03 07:17:28";84.7;684.8667;1;60;"2025-02-14 17:03:16";"2025-09-03 07:17:28";118;1
"user_26";19;19;"2025-02-13 06:20:48";"2025-12-18 09:26:18";83.1053;679.8421;2;19;"2025-02-13 06:20:48";"2025-12-18 09:26:18";12;0
"user_260";65;58;"2025-02-11 09:17:46";"2025-07-11 23:12:20";87.4615;703.1077;1;65;"2025-02-11 09:17:46";"2025-07-11 23:12:20";172;1
"user_2600";61;53;"2025-02-01 04:15:30";"2025-07-27 02:19:46";85.3279;675.8033;1;61;"2025-02-01 04:15:30";"2025-07-27 02:19:46";156;1
"user_2601";48;41;"2025-02-06 02:21:34";"2025-12-15 01:36:00";88.0625;739.2708;1;48;"2025-02-06 02:21:34";"2025-12-15 01:36:00";15;0
"user_2602";101;87;"2025-02-18 22:30:20";"2025-12-27 23:50:40";86.297;694.3465;2;101;"2025-02-18 22:30:20";"2025-12-27 23:50:40";3;0
"user_2603";22;20;"2025-02-28 20:39:02";"2025-12-24 10:08:07";88.0909;716.8182;1;22;"2025-02-28 20:39:02";"2025-12-24 10:08:07";6;0
"user_2604";44;40;"2025-02-15 09:21:25";"2025-12-30 08:05:03";92.6818;752.3636;2;44;"2025-02-15 09:21:25";"2025-12-30 08:05:03";0;0
"user_2605";109;88;"2025-02-23 17:11:16";"2025-11-17 00:37:25";90.7615;720.2294;1;109;"2025-02-23 17:11:16";"2025-11-17 00:37:25";43;1
"user_2606";61;59;"2025-01-12 03:23:35";"2025-11-18 13:04:06";92.3607;752.1311;1;61;"2025-01-12 03:23:35";"2025-11-18 13:04:06";42;1
"user_2607";105;87;"2025-01-17 19:43:51";"2025-12-24 19:17:43";95.181;752.4857;1;105;"2025-01-17 19:43:51";"2025-12-24 19:17:43";6;0
"user_2608";61;53;"2025-01-29 20:48:08";"2025-08-07 03:50:22";90.8852;726.2459;2;61;"2025-01-29 20:48:08";"2025-08-07 03:50:22";145;1
"user_2609";30;29;"2025-02-19 09:43:50";"2025-12-21 00:12:50";84.0;693.5667;2;30;"2025-02-19 09:43:50";"2025-12-21 00:12:50";9;0
"user_261";55;51;"2025-01-08 09:22:12";"2025-12-27 00:59:57";85.5636;698.8545;2;55;"2025-01-08 09:22:12";"2025-12-27 00:59:57";3;0
"user_2610";66;62;"2025-01-31 02:48:47";"2025-10-03 06:02:44";91.1515;742.4545;2;66;"2025-01-31 02:48:47";"2025-10-03 06:02:44";88;1
"user_2611";21;18;"2025-03-23 08:28:27";"2025-12-16 10:09:58";89.4286;694.7619;1;21;"2025-03-23 08:28:27";"2025-12-16 10:09:58";14;0
"user_2612";74;61;"2025-02-04 15:26:02";"2025-09-22 06:45:16";88.1892;725.1486;2;74;"2025-02-04 15:26:02";"2025-09-22 06:45:16";99;1
"user_2613";100;88;"2025-02-19 17:02:17";"2025-12-29 01:28:57";92.11;734.04;1;100;"2025-02-19 17:02:17";"2025-12-29 01:28:57";1;0
"user_2614";27;27;"2025-02-10 18:45:36";"2025-12-23 23:44:59";91.3333;741.5556;1;27;"2025-02-10 18:45:36";"2025-12-23 23:44:59";7;0
"user_2615";49;46;"2025-01-09 05:23:33";"2025-12-30 12:41:39";94.5918;774.5102;2;49;"2025-01-09 05:23:33";"2025-12-30 12:41:39";0;0
"user_2616";61;49;"2025-02-10 06:11:04";"2025-09-25 06:41:10";90.5902;734.2787;2;61;"2025-02-10 06:11:04";"2025-09-25 06:41:10";96;1
"user_2617";45;42;"2025-02-02 00:15:19";"2025-12-27 07:59:40";97.9556;786.3111;2;45;"2025-02-02 00:15:19";"2025-12-27 07:59:40";3;0
"user_2618";103;92;"2025-01-04 07:24:49";"2025-11-30 10:34:26";90.4757;744.3786;2;103;"2025-01-04 07:24:49";"2025-11-30 10:34:26";30;1
"user_2619";25;25;"2025-03-10 20:30:11";"2025-12-26 11:17:27";87.12;717.56;2;25;"2025-03-10 20:30:11";"2025-12-26 11:17:27";4;0
"user_262";13;13;"2025-02-11 07:18:33";"2025-12-05 23:37:05";88.1538;703.3846;1;13;"2025-02-11 07:18:33";"2025-12-05 23:37:05";25;1
"user_2620";39;35;"2025-02-18 23:46:08";"2025-12-04 22:20:06";85.6667;680.7179;1;39;"2025-02-18 23:46:08";"2025-12-04 22:20:06";26;1
"user_2621";26;24;"2025-02-13 16:06:21";"2025-12-19 13:44:20";88.6923;728.6538;1;26;"2025-02-13 16:06:21";"2025-12-19 13:44:20";11;0
"user_2622";18;18;"2025-03-10 15:40:18";"2025-12-28 19:11:18";80.7222;642.3333;2;18;"2025-03-10 15:40:18";"2025-12-28 19:11:18";2;0
"user_2623";34;33;"2025-03-08 00:35:34";"2025-12-28 14:49:33";92.1765;725.4412;2;34;"2025-03-08 00:35:34";"2025-12-28 14:49:33";2;0
"user_2624";10;10;"2025-02-19 02:50:59";"2025-12-16 07:47:25";89.2;690.5;2;10;"2025-02-19 02:50:59";"2025-12-16 07:47:25";14;0
"user_2625";57;55;"2025-01-14 15:29:29";"2025-12-22 11:27:43";92.0526;733.614;1;57;"2025-01-14 15:29:29";"2025-12-22 11:27:43";8;0
"user_2626";15;15;"2025-02-23 09:54:25";"2025-11-26 20:06:16";78.3333;639.0667;1;15;"2025-02-23 09:54:25";"2025-11-26 20:06:16";34;1
"user_2627";79;72;"2025-02-21 14:39:32";"2025-09-13 10:41:31";90.3671;735.8608;1;79;"2025-02-21 14:39:32";"2025-09-13 10:41:31";108;1
"user_2628";26;26;"2025-02-05 21:43:35";"2025-11-20 14:40:34";91.5769;705.9615;2;26;"2025-02-05 21:43:35";"2025-11-20 14:40:34";40;1
"user_2629";30;29;"2025-02-18 05:03:35";"2025-12-24 23:08:42";91.3;741.3667;1;30;"2025-02-18 05:03:35";"2025-12-24 23:08:42";6;0
"user_263";60;53;"2025-01-29 10:37:37";"2025-07-05 15:23:33";89.7667;710.15;2;60;"2025-01-29 10:37:37";"2025-07-05 15:23:33";178;1
"user_2630";39;35;"2025-02-18 16:53:50";"2025-12-27 01:08:16";90.0513;733.2051;2;39;"2025-02-18 16:53:50";"2025-12-27 01:08:16";3;0
"user_2631";58;53;"2025-01-25 07:15:06";"2025-12-28 11:53:18";89.2759;719.2241;1;58;"2025-01-25 07:15:06";"2025-12-28 11:53:18";2;0
"user_2632";31;30;"2025-02-11 05:45:55";"2025-12-02 14:03:22";94.2581;751.9355;1;31;"2025-02-11 05:45:55";"2025-12-02 14:03:22";28;1
"user_2633";77;64;"2025-01-12 19:48:18";"2025-08-16 11:16:51";89.3377;752.4156;2;77;"2025-01-12 19:48:18";"2025-08-16 11:16:51";136;1
"user_2634";73;66;"2025-02-17 17:42:06";"2025-12-08 00:06:57";92.7945;777.9178;1;73;"2025-02-17 17:42:06";"2025-12-08 00:06:57";22;1
"user_2635";26;24;"2025-04-11 08:34:48";"2025-12-28 01:55:21";87.7692;696.8462;1;26;"2025-04-11 08:34:48";"2025-12-28 01:55:21";2;0
"user_2636";26;26;"2025-03-24 18:20:43";"2025-12-20 09:43:37";82.5;676.6923;1;26;"2025-03-24 18:20:43";"2025-12-20 09:43:37";10;0
"user_2637";10;9;"2025-03-27 22:55:14";"2025-11-14 10:32:14";87.9;702.2;1;10;"2025-03-27 22:55:14";"2025-11-14 10:32:14";46;1
"user_2638";18;18;"2025-02-15 00:40:07";"2025-12-27 23:15:51";88.2222;720.2778;2;18;"2025-02-15 00:40:07";"2025-12-27 23:15:51";3;0
"user_2639";15;14;"2025-02-01 13:50:31";"2025-12-25 21:16:51";97.6667;773.2667;2;15;"2025-02-01 13:50:31";"2025-12-25 21:16:51";5;0
"user_264";39;36;"2025-01-26 23:43:47";"2025-12-30 00:27:39";88.0;739.641;2;39;"2025-01-26 23:43:47";"2025-12-30 00:27:39";0;0
"user_2640";16;16;"2025-03-16 08:16:06";"2025-11-10 01:08:39";92.0;752.625;1;16;"2025-03-16 08:16:06";"2025-11-10 01:08:39";50;1
"user_2641";91;73;"2025-02-14 03:17:40";"2025-11-05 19:39:12";88.3077;713.7253;2;91;"2025-02-14 03:17:40";"2025-11-05 19:39:12";55;1
"user_2642";68;52;"2025-02-18 22:02:16";"2025-07-25 15:48:55";85.8382;694.4706;2;68;"2025-02-18 22:02:16";"2025-07-25 15:48:55";158;1
"user_2643";24;24;"2025-04-27 17:30:19";"2025-12-07 06:44:42";92.0417;706.5833;1;24;"2025-04-27 17:30:19";"2025-12-07 06:44:42";23;1
"user_2644";51;49;"2025-01-29 14:21:56";"2025-12-23 03:04:07";85.4706;688.3137;1;51;"2025-01-29 14:21:56";"2025-12-23 03:04:07";7;0
"user_2645";69;63;"2025-02-22 16:35:13";"2025-09-17 16:52:49";90.8406;711.7826;2;69;"2025-02-22 16:35:13";"2025-09-17 16:52:49";104;1
"user_2646";61;55;"2025-01-21 14:48:34";"2025-12-29 07:04:20";89.3934;736.1967;1;61;"2025-01-21 14:48:34";"2025-12-29 07:04:20";1;0
"user_2647";20;20;"2025-03-08 22:49:50";"2025-12-20 04:54:00";90.1;710.15;1;20;"2025-03-08 22:49:50";"2025-12-20 04:54:00";10;0
"user_2648";55;51;"2025-01-21 07:27:24";"2025-12-28 05:13:23";92.2;737.5818;2;55;"2025-01-21 07:27:24";"2025-12-28 05:13:23";2;0
"user_2649";40;37;"2025-01-20 07:15:08";"2025-12-29 18:13:15";93.4;736.4;2;40;"2025-01-20 07:15:08";"2025-12-29 18:13:15";1;0
"user_265";9;9;"2025-01-19 21:16:00";"2025-08-19 02:54:00";91.6667;776.6667;2;9;"2025-01-19 21:16:00";"2025-08-19 02:54:00";133;1
"user_2650";53;49;"2025-01-19 15:34:49";"2025-12-28 15:49:58";88.9434;721.8491;2;53;"2025-01-19 15:34:49";"2025-12-28 15:49:58";2;0
"user_2651";90;68;"2025-02-25 07:44:23";"2025-12-17 04:36:30";90.8556;736.1222;2;90;"2025-02-25 07:44:23";"2025-12-17 04:36:30";13;0
"user_2652";36;34;"2025-03-08 09:04:21";"2025-12-21 18:00:17";89.0278;730.7222;1;36;"2025-03-08 09:04:21";"2025-12-21 18:00:17";9;0
"user_2653";61;56;"2025-01-12 06:05:32";"2025-12-25 22:16:51";92.7705;748.2623;1;61;"2025-01-12 06:05:32";"2025-12-25 22:16:51";5;0
"user_2654";60;47;"2025-02-09 22:50:35";"2025-08-09 07:45:36";87.0333;697.1833;1;60;"2025-02-09 22:50:35";"2025-08-09 07:45:36";143;1
"user_2655";18;18;"2025-03-01 20:24:48";"2025-11-07 16:50:33";95.2778;766.0;1;18;"2025-03-01 20:24:48";"2025-11-07 16:50:33";53;1
"user_2656";53;52;"2025-02-23 04:41:40";"2025-12-29 03:44:37";89.5283;718.7736;1;53;"2025-02-23 04:41:40";"2025-12-29 03:44:37";1;0
"user_2657";23;22;"2025-01-29 01:10:57";"2025-11-28 11:29:02";88.3478;736.4348;1;23;"2025-01-29 01:10:57";"2025-11-28 11:29:02";32;1
"user_2658";24;24;"2025-02-20 18:32:27";"2025-12-21 17:23:09";85.5;696.2083;2;24;"2025-02-20 18:32:27";"2025-12-21 17:23:09";9;0
"user_2659";93;75;"2025-02-09 21:04:10";"2025-10-19 13:13:57";88.957;702.5806;2;93;"2025-02-09 21:04:10";"2025-10-19 13:13:57";72;1
"user_266";33;33;"2025-01-20 15:08:55";"2025-12-29 13:14:05";87.9091;724.4242;2;33;"2025-01-20 15:08:55";"2025-12-29 13:14:05";1;0
"user_2660";20;19;"2025-02-06 02:29:35";"2025-12-23 10:20:35";83.9;648.75;2;20;"2025-02-06 02:29:35";"2025-12-23 10:20:35";7;0
"user_2661";44;40;"2025-02-15 19:49:09";"2025-12-27 06:33:09";86.5227;665.4091;2;44;"2025-02-15 19:49:09";"2025-12-27 06:33:09";3;0
"user_2662";18;18;"2025-02-20 17:33:48";"2025-11-25 04:51:14";93.1667;732.7778;1;18;"2025-02-20 17:33:48";"2025-11-25 04:51:14";35;1
"user_2663";84;75;"2025-03-03 06:08:39";"2025-12-27 20:46:24";89.6905;718.75;1;84;"2025-03-03 06:08:39";"2025-12-27 20:46:24";3;0
"user_2664";28;26;"2025-01-18 23:00:18";"2025-12-28 10:52:55";83.3929;682.1071;2;28;"2025-01-18 23:00:18";"2025-12-28 10:52:55";2;0
"user_2665";44;44;"2025-02-24 10:08:25";"2025-12-09 04:16:30";85.0682;679.9318;1;44;"2025-02-24 10:08:25";"2025-12-09 04:16:30";21;0
"user_2666";69;57;"2025-01-19 01:39:28";"2025-08-03 15:49:04";90.1449;726.5652;2;69;"2025-01-19 01:39:28";"2025-08-03 15:49:04";149;1
"user_2667";77;66;"2025-01-20 01:37:23";"2025-09-12 20:41:52";90.3377;721.7403;2;77;"2025-01-20 01:37:23";"2025-09-12 20:41:52";109;1
"user_2668";30;29;"2025-01-31 01:26:19";"2025-11-25 09:00:52";97.2667;761.6;1;30;"2025-01-31 01:26:19";"2025-11-25 09:00:52";35;1
"user_2669";19;19;"2025-02-13 16:30:04";"2025-12-24 17:43:10";86.7368;712.2632;1;19;"2025-02-13 16:30:04";"2025-12-24 17:43:10";6;0
"user_267";35;34;"2025-02-03 19:52:07";"2025-12-27 12:34:42";94.9143;726.4857;2;35;"2025-02-03 19:52:07";"2025-12-27 12:34:42";3;0
"user_2670";52;48;"2025-03-20 05:14:05";"2025-12-24 10:08:51";89.0962;720.3269;1;52;"2025-03-20 05:14:05";"2025-12-24 10:08:51";6;0
"user_2671";48;46;"2025-02-24 12:35:29";"2025-12-13 02:03:27";87.8958;711.0;1;48;"2025-02-24 12:35:29";"2025-12-13 02:03:27";17;0
"user_2672";49;44;"2025-01-22 03:55:39";"2025-12-23 16:54:16";89.0204;727.5714;2;49;"2025-01-22 03:55:39";"2025-12-23 16:54:16";7;0
"user_2673";35;33;"2025-03-04 15:22:17";"2025-12-14 23:57:16";93.8857;782.2857;2;35;"2025-03-04 15:22:17";"2025-12-14 23:57:16";16;0
"user_2674";63;61;"2025-01-28 12:56:41";"2025-09-14 01:53:08";90.0;713.2222;1;63;"2025-01-28 12:56:41";"2025-09-14 01:53:08";107;1
"user_2675";15;15;"2025-02-10 09:46:51";"2025-11-29 23:04:10";84.6;697.7333;2;15;"2025-02-10 09:46:51";"2025-11-29 23:04:10";31;1
"user_2676";62;46;"2025-01-24 22:35:25";"2025-08-06 04:10:29";87.9516;715.4355;2;62;"2025-01-24 22:35:25";"2025-08-06 04:10:29";146;1
"user_2677";38;37;"2025-01-19 21:58:39";"2025-12-22 21:32:47";93.3947;743.8947;2;38;"2025-01-19 21:58:39";"2025-12-22 21:32:47";8;0
"user_2678";79;69;"2025-02-02 16:18:49";"2025-09-14 15:17:55";90.6456;723.8101;2;79;"2025-02-02 16:18:49";"2025-09-14 15:17:55";107;1
"user_2679";66;51;"2025-01-07 18:45:14";"2025-08-02 21:46:02";89.0909;725.2727;2;66;"2025-01-07 18:45:14";"2025-08-02 21:46:02";150;1
